LAKENAME,Survey Number,SITE_ID,Year,Month,Day,LAT_DD,LON_DD,WSAREA_km2,lake_AREA_HA,NTL,PTL,SNOW,SNOW_YrMean,FIRE,FIRE_YrMean,LST,LST_YrMean,NPP,NPP_YrMean,Precip,Precip_YrMean,Tmean,Tmean_YrMean,Atmo_Pdep_2002,Atmo_Pdep_2007,Tot_Ndep_2000,Tot_Ndep_2007,Tot_Sdep_2000,Tot_Sdep_2007,N_CBNF_2007,N_Crop_N_Rem_2007,N_Fert_Farm_2007,N_Fert_Urban_2007,Human_N_Demand_2007,N_Human_Waste_2007,N_Livestock_Food_Demand_2007,N_Livestock.Waste_2007,N_Livestock_N_Content_2007,N_Rock_2007,nani,P_Crop_removal_2007,P_f_fertilizer_2007,P_livestock_demand_2007,P_livestock_Waste_2007,P_livestock_production_2007,P_nf_fertilizer_2007,P_human_food_demand_kg_2007,P_human_nonfood_demand_kg_2007,P_human_waste_kg_2007,P_Accumulated_ag_inputs_2007,NAPI,Total Input,Legacy,DamDensWs,PctWdWet2011Ws,PctHbWet2011Ws,wetlands,RunoffWs,ClayWs,SandWs,OmWs,BFIWs,AgKffactWs,P2O5Ws,Depth,logchl_A
Clamshell Pond,2,NLA12_NY-0106,2012,7,12,44.37867633,-74.36423487,0.730633008,15.71472102,2.396199347,1.176091259,0,1.355136139,0.041392686,0.041392686,1.35889368,0.998544215,0.835715536,0.523466099,2.007833091,1.985022082,1.296884464,0.900708428,0.849688379,0.807351002,1.002471134,0.830257553,1.022193597,0.583183923,0,0,0,0,0,0,0,0,0,0.189641128,0.032981997,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0,0,0,0,2.727541257,0.807535028,1.658774321,0.463892989,1.785329835,0,0.033423755,0.485090184,0.453929592
East Pine Pond,2,NLA12_NY-0107,2012,9,1,43.70571876,-75.13859604,3.7674,6.434109781,#VALUE!,#VALUE!,0,1.186676087,0.041392686,0.041392686,1.272225464,1.074549611,0.634580412,0.5442512,2.096736259,1.95900825,1.170261721,0.922372187,1.12898053,1.045893845,1.154177589,0.88522509,1.192574886,0.643442669,0,0,0,0,0,0,0,0,0,0.320751185,0.007630303,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0,1.093250967,0.415069106,1.145994623,2.941511433,0.792602149,1.793890536,1.330723263,1.73260505,0,0.07452051,#DIV/0!,#DIV/0!
Unnamed,2,NLA12_NY-0108,2012,7,27,41.33989604,-73.67007006,2.2266,4.448670045,2.841984805,2.096910013,0,0,0.041392686,0.041392686,1.461098945,1.219001127,0.515550524,0.530925387,2.211520997,2.061562424,1.406156826,1.133099605,0.923560546,0.869310356,1.224577731,1.028668331,1.167448493,0.700416224,0.053536527,0.189164253,0.174611179,0.96932851,2.395170406,2.271481242,0.267755898,0.23227197,0.058934036,0.537807977,2.410878032,0,0,0,0,0,0.16463808,1.114695081,0.611408117,1.136284911,0,3.439555723,1.172910323,0,0.161102925,0.237434823,0,0.237434823,2.584331224,0.881694573,1.670161937,0.181584815,1.703930511,0.001695945,0.052834958,-0.22184875,1.629409599
Mud Pond,2,NLA12_NY-0109,2012,7,18,44.73604256,-74.06546921,20.89119812,16.83147863,2.686636269,1.431363764,0,1.347522089,0.041392686,0.041392686,1.345597526,1.017153884,0.828162387,0.524265761,1.861892703,1.984883454,1.303627953,0.915641623,0.849688379,0.807351002,1.067823814,0.843515139,1.053908939,0.612635324,0,0,0,0.016676346,0.04111753,0.031243847,0,0,0,0.243287988,0.057403087,0,0,0,0,0,0.000551581,0.004425275,0.001139786,0.00466828,0,0.014139962,0.882271942,0,0,1.231886103,0.160781793,1.243147087,2.783188691,0.735489791,1.758516689,0.436256803,1.794016108,0,0.049505591,0.330993219,1.13481437
Burge Pond,2,NLA12_NY-0110,2012,7,15,43.8504499,-73.63471673,0.3177,3.061326494,2.507855872,1.079181246,0,1.193117291,0.041392686,0.041392686,1.394093024,1.053904825,0.828162402,0.558658972,2.037466348,2.003611301,1.322219295,0.948637064,0.936827777,0.878371271,1.018870561,0.83870899,1.018797508,0.578026581,0,0,0,0,0,0,0,0,0,0.232053083,0.073952747,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0,0,0,0,2.819543936,0.803004224,1.652423314,0.302276954,1.716003344,0,0.049789142,0.371067862,0.50551174
Brown Lake,2,NLA12_NY-0111,2012,7,16,43.24193911,-74.48992678,0.370060345,4.458108519,2.630427875,1.113943352,0,1.286454112,0.041392686,0.041392686,1.389235863,1.049922241,0.854042909,0.538568042,1.942008053,2.120041702,1.306317758,0.893877305,0.936827777,0.878371271,1.184332498,0.940773002,1.252362907,0.710168599,0,0,0,0,0,0,0,0,0,0.586608335,0.082337869,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0,0,0,0,2.879025029,0.807535028,1.658774321,0.463892989,1.681241237,0,0.050482226,0.330993219,0.429913698
Van Keuren Lake,2,NLA12_NY-0112,2012,9,14,42.32527988,-77.17720022,0.981321899,4.094913633,2.687528961,1.531478917,0,0,0.041392686,0.041392686,1.297079486,1.19165341,0.507654047,0.420430079,2.000694315,1.885735693,1.205677928,1.028096582,1.12898053,1.045893845,1.110988258,0.968097767,1.262833152,0.739927361,0.723645651,1.428444706,0.792498972,0,0,0,1.39118954,1.281657443,0.812040722,0.645699623,0.460397815,0,0,0,0,0,0.176650694,1.067648737,0.573305047,1.089038124,0,3.328564246,1.195835232,0,0,0.685713011,0,0.685713011,2.568201724,1.24696117,1.426596383,0.444825914,1.591064607,0.038564436,0.103998658,0.199572355,0.78801116
NY-R02,2,NLA12_NY-R02,2012,7,11,43.45530211,-73.58953255,1.796582895,16.64059289,2.352182518,1.113943352,0,1.137659745,0.041392686,0.041392686,1.408346803,1.097456805,0.794509986,0.538103975,1.994976667,2.001149359,1.351071236,1.015918334,0.936827777,0.878371271,1.078826671,0.895927727,1.060947462,0.590868787,0,0,0,0,0,0,0,0,0,0.167227384,0.016295464,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0.19242996,0.415911024,0.09721498,0.455833885,2.745855195,0.845046984,1.664259852,0.348035079,1.699618891,0,0.051876163,0.821731822,#DIV/0!
TROUT POND,2,NLA12_NY-R03,2012,7,24,43.98761718,-73.57062703,0.970528134,2.525106225,2.401400541,1,0,0.965432586,0.041392686,0.041392686,1.394093024,1.095059468,0.818532415,0.551214591,1.852357986,1.990512752,1.316913457,0.941076417,0.936827777,0.878371271,1.017646448,0.833471531,1.007004019,0.568509789,0,0,0,0,0,0,0,0,0,0.27093125,0.025271755,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0,0.494673541,0,0.494673541,2.757921511,1.231242197,1.567160559,0.305351369,1.707570176,0,0.033423755,0.814996308,#DIV/0!
NY-R04,2,NLA12_NY-R04,2012,7,20,44.39373075,-75.67976887,1.7775,3.699641801,3.104487111,2.136720567,0,1.103112067,0.041392686,0.041392686,1.435523333,1.107695035,0.671624674,0.437151091,1.569666462,1.913970506,1.362293933,1.017094242,0.902505477,0.875280086,1.072450449,0.902550214,1.064205569,0.593006681,0,0,0,0.045789444,0.379018353,0.311049562,0,0,0,0.333376586,0.405506012,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0,0.968660248,0.554159344,1.075038501,2.835690571,1.379668034,1.569116419,0.315970345,1.716003344,0,0.046418046,-0.477121255,#DIV/0!
BULLHEAD POND,2,NLA12_NY-R06,2012,7,25,43.32606664,-73.81278904,0.2664,1.819344776,2.532754379,1.380211242,0,0.767574592,0.041392686,0.041392686,1.419877728,1.112340178,0.806687276,0.552564038,1.883207023,2.03431589,1.343162333,0.994381318,0.936827777,0.878371271,1.072770284,0.869258898,1.104671441,0.619166934,0,0,0,0,0,0,0,0,0,0.53504351,0.093511905,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0,0.673593707,0,0.673593707,2.819543936,0.819199226,1.663313103,0.275972458,1.681241237,0,0.050482226,0.22184875,#DIV/0!
NY-R07,2,NLA12_NY-R07,2012,7,22,42.14582693,-76.49743796,0.152986377,1.366692093,3.257438567,2.247973266,0,0.014019761,0.041392686,0.041392686,1.448499395,1.214155196,0.567137563,0.427675195,1.859138316,2.007246212,1.349471811,1.013609552,1.12898053,1.045893845,1.131414617,0.98836168,1.268840667,0.744191793,0.769601543,1.328766665,0.750132562,0,0,0,1.436691619,1.327913649,0.848565441,0.839022385,1.042864354,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0,0,0.34480892,0.34480892,2.629409599,1.308777774,1.326540669,0.521138084,1.602059991,0.015359755,0.098950906,-0.574031268,#DIV/0!
NY-R11,2,NLA12_NY-R11,2012,7,19,42.06057748,-74.17588801,1.512419266,55.50212056,2.149219113,1,0,0.382154177,0.041392686,0.041392686,1.412995976,1.161780523,0.652071135,0.547898195,1.92029294,2.182753961,1.364480644,1.048332536,0.936827777,0.878371271,1.169124609,0.949228942,1.189406648,0.628220389,0,0,0,0,0,0,0,0,0,0.650427214,0.022103404,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0,0.132761763,0,0.132761763,2.591064607,1.200771933,1.479693593,0.244956444,1.676066548,0,0.082785368,0.610853656,#DIV/0!
Delaware Reservoir,2,NLA12_OH-101,2012,8,16,40.36715267,-83.05951671,998.5905931,391.6292587,3.122870923,2.204119983,0,0.278727893,0.041392686,0.043249971,1.467555669,1.29194482,0.50134735,0.325905311,1.884214594,1.959709024,1.349460764,1.11066813,1.066959191,0.990751192,1.19854772,1.072359733,1.280241099,0.884951769,1.732365103,1.939792756,1.624554771,0.187885882,0.904858335,0.798141748,1.007107519,0.89568694,0.518542422,0.371944329,1.371195403,0.047534972,1.10647E-07,0.052365336,0.033312437,0.020536482,0.002402717,0.020538061,0.016127617,0.032013629,1.293629938,0.055834263,0.940402885,3.092309772,0.005187814,0.135023278,0.008104567,0.14097695,2.513409267,1.522284785,1.171363701,0.365128782,1.377240967,0.105295566,0.09251199,0.064457989,1.842484424
Lake Loramie,2,NLA12_OH-102,2012,7,31,40.37248248,-84.34011043,201.2653451,327.1193671,3.328379603,2.758154622,0,0.662715351,0.041392686,0.041392686,1.522741937,1.296647921,0.445987493,0.324244252,1.965692856,1.960965114,1.424427875,1.125286935,1.04179519,0.968564671,1.210699809,1.149046736,1.269369089,0.852737371,1.772386232,1.989508631,1.715258019,0.104673507,0.676611785,0.581628415,1.491036164,1.343251611,0.997156606,0.383270499,1.586258034,1.138876266,0.000200017,1.041639826,0.929455993,0.544754314,0.017444835,0.132462383,0.038052759,0.138720092,3.07633134,0,2.841571146,6.028356059,0.002152508,0.005020243,0.084129493,0.088269833,2.530118089,1.549740408,1.144801001,0.485305269,1.570426922,0.111850432,0.05127152,-0.632023215,1.916980047
Belmont Lake,2,NLA12_OH-103,2012,7,2,40.03999071,-81.01388786,12.43495724,43.0430055,2.549003262,1.255272505,0,0.384119851,0.041392686,0.042498946,1.515498354,1.257593546,0.387557971,0.403039417,1.768193957,1.966356872,1.407900539,1.121245129,1.090744645,1.011859161,1.213277301,1.021127736,1.531239165,0.993202118,0.799600064,1.292609709,0.441864485,0.132074301,0.78665994,0.685290931,1.302611781,1.209682162,0.687238199,0.45495591,1.006118666,0.514042925,0.000158791,0.885860035,0.714287839,0.545223771,0.027632108,0.164227907,0.048444445,0.171712625,2.445045133,1.668174433,2.359493216,5.611377812,0.033584084,0,0,0,2.632323587,1.498999364,1.148577322,0.149219113,1.612783857,0.064067438,0.101871679,0.606967326,0.677606953
Holiday Lake,2,NLA12_OH-104,2012,8,22,41.08846075,-82.7290152,35.53893804,80.71893983,3.088844563,1.949390007,0,0.357844844,0.041392686,0.041392686,1.477349171,1.281452415,0.487260881,0.32856419,1.931279853,1.97587392,1.348694203,1.109986104,1.212102327,1.113742877,1.191152068,1.081470928,1.292256136,0.893609717,1.602806227,1.837317588,1.633797163,0.21018328,1.036897479,0.92564778,0.997316025,0.884102276,0.515955996,0.396556306,1.498508351,0.946399968,0.000698896,0.557110536,0.438250258,0.27034102,0.068662401,0.286163279,0.093242607,0.297582623,2.725541477,0,1.791559292,0,0.03519248,0.013000232,0.177953138,0.186626162,2.531444824,1.513380468,1.166621584,0.14603667,1.359512214,0.079588963,0.109213194,0.310237997,1.739730529
Indian Lake,2,NLA12_OH-105,2012,9,18,40.49553571,-83.89988027,270.5914703,2018.923135,3.133858125,2.1430148,0,0.77241412,0.041392686,0.041392686,1.358893692,1.277521985,0.429268937,0.304330203,2.243660094,2.0002825,1.265947328,1.123688342,1.04179519,0.968564671,1.191896112,1.093243589,1.279843531,0.88131107,1.730543082,1.948177227,1.666317568,0.111900896,0.702784179,0.606141409,1.432350448,1.285751338,0.942146248,0.381213054,1.532043293,1.102866632,0.000136013,1.001221273,0.890397876,0.51302754,0.018488707,0.140273823,0.04056085,0.14684196,3.031376881,0,2.753056271,5.908175202,0.001602062,0.015466547,0.270320657,0.278688973,2.532016922,1.560097315,1.236233435,0.376539699,1.570380518,0.100992149,0.061256401,-0.37161107,2.049992857
Caldwell Lake,2,NLA12_OH-106,2012,8,27,39.77597099,-81.52247236,12.14249653,24.24931458,2.652246341,1.342422681,0,0,0.041392686,0.041392686,1.444216975,1.274484382,0.439876387,0.439293834,1.899273183,2.000794575,1.358767399,1.137598042,1.124380318,1.035816234,1.245667483,1.049541386,1.56207996,1.026780496,0.703321993,1.192067513,0.541501848,0.038997197,0.542254014,0.45741857,1.347899593,1.246845544,0.750130414,0.43880895,1.086698805,0.461344921,0.000276466,1.028889144,0.84733382,0.667610846,0.00839249,0.07926961,0.063123391,0.119362537,2.582547476,2.213674328,2.65204856,5.902217101,0.066230217,0.03404577,0,0.03404577,2.706672174,1.498723807,1.203242717,0.244185292,1.514838799,0.041599862,0.084279597,0.516114517,1.002885688
Mogadore Reservoir,2,NLA12_OH-107,2012,8,20,41.05750722,-81.34450481,33.47969888,424.6547659,3.290034611,2.11058971,0,0.693463812,0.041392686,0.041392686,1.444216975,1.241308503,0.443355398,0.33848002,1.875668848,1.931256526,1.349908587,1.112018171,1.212102327,1.113742877,1.238341126,1.088758315,1.449520814,0.965687962,1.038946788,1.332783315,1.263077373,0.253316984,1.190418833,1.075333333,1.006840591,0.914619704,0.468868447,0.421524584,1.480885711,0.524484019,0.000193195,0.519784051,0.398597458,0.256688265,0.071570857,0.333521761,0.11282789,0.346187779,2.437979539,0.724640722,1.713266356,5.083266806,0,0.817941472,0.246369681,0.865646868,2.71432976,1.307546257,1.474858156,0.577486306,1.644376537,0.066078184,0.055469725,0.295067049,2.029318832
Beaver Creek Upground Reservoir,2,NLA12_OH-112,2012,9,6,41.23823423,-83.02039327,0.693,46.6216884,2.716837723,1.431363764,0,0.304718894,0.041392686,0.052758049,1.374329719,1.287925104,0.438710496,0.31429032,2.06653091,1.979041628,1.263576893,1.12487766,1.113732837,1.0209779,1.182734263,1.074193794,1.284472236,0.919431791,1.698578018,1.912225688,1.706634946,0.227264437,1.182341213,1.067426281,0.843860607,0.728097374,0.420490566,0.564019497,1.586059337,0.515691875,0.009085842,0.168970175,0.124015303,0.058844892,0.016056054,0.137530023,0.039697324,0.14398958,2.922896799,0,1.131749906,3.960162772,0,0,0.28082661,0.28082661,2.509202522,1.385686575,1.529092378,0.269579651,1.317737818,0.03488357,0.017788105,0.549003262,0.981682727
Vandergrift Lake,2,NLA12_OH-113,2012,9,19,40.76004634,-81.10117086,1.063064658,8.113327045,3.250175948,2.217483944,0,0.628187732,0.041392686,0.041392686,1.369245089,1.270623827,0.46145363,0.359995983,2.066195432,1.908071527,1.255935508,1.108987612,1.090744645,1.011859161,1.215326476,1.063208719,1.469116334,0.951302102,1.413859952,1.750980126,1.27671793,0.105232733,0.660010573,0.566129206,1.584507118,1.469096978,0.998466862,0.600278496,1.319704806,0.7346865,0.010212765,0.985820277,0.818621225,0.612018489,0,0,0,0,2.664051776,1.003883598,2.587372312,5.80150781,0.287807622,0,0,0,2.596597096,1.363651424,1.395741524,0.150275797,1.568201724,0.047324294,0.105436802,0.118099312,1.953276337
Durbin Run,2,NLA12_OH-115,2012,8,23,39.65347461,-82.47378134,6.773450716,47.7415983,2.371067862,1,0,0.053552293,0.041392686,0.052116551,1.465218864,1.278048099,0.419617563,0.401770164,1.956168426,1.970379167,1.368906418,1.1365268,1.124380318,1.035816234,1.19661005,1.042927849,1.360867742,0.911824515,1.118065031,1.380788012,1.127778501,0.066311136,0.595901666,0.506663692,0.840873361,0.758425799,0.342157436,0.459570975,1.015775123,0.561665836,0.001302601,0.430875349,0.321089741,0.204776326,0.011866314,0.097893212,0.027317006,0.102705147,2.420667164,0,1.498285327,3.326291116,0,0,0,0,2.605305046,1.436317454,1.141032271,0.25742348,1.51851394,0.027519419,0.073712001,0.45484486,0.622006673
Killdeer Upground Reservoir,2,NLA12_OH-118,2012,7,17,40.70340664,-83.37874497,2.9835,102.7107705,2.176091259,0.77815125,0,0,0.041392686,0.042624727,1.513668429,1.284571345,0.454754862,0.302470268,1.891509584,2.04097958,1.423286821,1.115444081,1.04179519,0.968564671,1.235736323,1.112688261,1.235494608,0.865651588,1.881095763,2.095924626,1.889208639,0.049133512,0.541178655,0.456436687,1.007220902,0.884446829,0.544540552,0.47877806,1.581114174,1.101885047,0.010972533,0.535344038,0.429574188,0.240922689,0.003782736,0.03604426,0.00954959,0.037949617,2.932345492,0,1.727090382,5.591033391,0,0,0.188362105,0.188362105,2.509202522,1.671224293,1.050586545,0.503518313,1.322219295,0.078812081,0.008600172,0.302475237,0.833147112
Mystic Lake,2,NLA12_OH-122,2012,9,13,39.66169251,-84.64620693,8.374122057,7.121802446,3.169086357,2.041392685,0,0,0.041392686,0.041392686,1.369245089,1.299588505,0.404725995,0.322504171,2.107549125,1.961713685,1.269162544,1.133472378,1.21549217,1.116650898,1.193481344,1.078454278,1.385824065,0.891355505,1.650046024,1.911693093,1.727914521,0.198030485,0.751626216,0.652127073,1.245128041,1.11950777,0.733741406,0.447047048,1.530474252,0.972594809,0.003879475,0.747896514,0.621558164,0.382479059,0.02858784,0.113906153,0.032216801,0.119402725,3.037891893,0,2.156073867,5.292050959,0.049014133,0.056822917,0.060900829,0.110698297,2.550228353,1.434326881,1.363522557,0.184856217,1.531481664,0.099707739,0.127875545,0.204119983,1.815046176
Jackson City Reservoir,2,NLA12_OH-127,2012,7,19,39.05604224,-82.69067345,8.1117,65.08673406,2.320146286,0.954242509,0,0,0.041392686,0.041392686,1.511830751,1.289464289,0.362322145,0.425273563,1.961148096,1.999569111,1.419584047,1.143024565,1.124380318,1.035816234,1.226484939,1.049201744,1.365255249,0.89796478,1.238863305,1.495246398,1.195288441,0.013873087,0.215954207,0.171403361,0.774459267,0.69066817,0.310455423,0.456713637,0.801165589,0.593171292,0.001120495,0.334770989,0.245373182,0.146792485,0.00306818,0.027927221,0.007344026,0.029417956,2.408261475,0,1.335339123,0,0.050487532,0,0,0,2.536558443,1.479178163,1.136910277,0.230377204,1.46138659,0.033240791,0.109863591,0.744292983,0.433289685
Swift Run Lake,2,NLA12_OH-134,2012,8,2,40.17663921,-84.26522022,18.75685785,15.31624221,3.144885418,2.462397998,0,0.429692954,0.041392686,0.084188875,1.46316379,1.302083108,0.476693589,0.325797175,1.875292831,1.971121155,1.362576714,1.132753167,1.04179519,0.968564671,1.212282174,1.144294848,1.304788563,0.871364493,1.80333784,2.021983664,1.740973104,0.098569673,0.654768563,0.561243482,1.517136916,1.368906393,1.021693537,0.414805227,1.598011302,2.546656345,0.043686586,3.716857487,3.517463135,3.283122956,1.40785829,2.035047609,1.928957913,2.232146114,5.066304005,8.750185916,8.799875332,12.28718767,0.046855974,0,0.142897214,0.142897214,2.532754379,1.538755253,1.183531656,0.510462128,1.624174937,0.104782263,0.090650562,0.01822482,1.894537585
Spencer Lake,2,NLA12_OH-136,2012,7,11,41.11051556,-82.08387214,2.396309766,21.02137219,3.438700533,2.269512944,0,0.391894761,0.041392686,0.041392686,1.496842517,1.269374014,0.401346256,0.341573416,1.950048279,1.970594795,1.407985422,1.109550427,1.212102327,1.113742877,1.189958415,1.087165971,1.356691837,0.954689512,1.48595211,1.664293264,1.327153967,0.076484593,0.753207179,0.653620546,0.990304927,0.889786225,0.480091013,0.496439357,1.239461235,0.60050835,0.004110818,0.376814456,0.284031294,0.163778733,0.030328695,0.171759656,0.050983753,0.179521908,2.472756946,0,1.445901152,5.357525262,0,0.965492342,0,0.965492342,2.555094449,1.500504617,1.262832204,0.428115292,1.475353699,0.049493555,0.057152513,-0.079181246,2.312769557
Summit Lake,2,NLA12_OH-137,2012,8,2,41.05566632,-81.54576139,2.844,34.55700602,2.927370363,1.62324929,0,0.654224559,0.041392686,0.041392686,1.471999706,1.274705212,0.444892725,0.347054562,1.906335034,1.964846701,1.35194118,1.119578904,1.212102327,1.113742877,1.259442709,1.151174052,1.468475137,1.016789542,0,0,0,0.772239001,1.857986471,1.735709183,0,0,0,0.526368346,1.886905982,0,0,0,0,0,0.202361727,0.685916515,0.298649846,0.704546182,0,2.394284329,1.245552135,0,0,0.063794003,0,0.063794003,2.596597096,1.278067331,1.528048081,0.84509804,1.672246964,0,0.072700874,0.745966567,1.571209547
CRYSTAL LAKE,2,NLA12_OH-R02,2012,7,30,41.13160512,-81.23283319,0.906755795,12.21798205,2.649334859,1.041392685,0,0.557298755,0.041392686,0.041392686,1.494932094,1.239588462,0.445659352,0.436760363,2.056104101,1.952255497,1.414555563,1.108973532,1.212102327,1.113742877,1.22595826,1.090214427,1.437382056,0.971919054,0.894392311,1.158781026,0.981147443,0.507958872,1.593283806,1.472670747,0.823422555,0.733452537,0.351415017,0.607739084,1.680889499,0,0,0,0,0,0.048582218,0.272458573,0.087807322,0.283490466,0,1.025599679,0.962641991,0,0,0.651193207,0,0.651193207,2.636158759,1.65571455,1.068556895,0.622214023,1.62324929,0.009107762,0.076160378,0.489802286,#DIV/0!
LAKE KELSO,2,NLA12_OH-R03,2012,9,5,41.44474462,-81.17478031,0.3168,11.48072711,2.663700925,1.361727836,0,0,0.041392686,0.041392686,1.342888755,1.229710725,0.637544877,0.489343839,2.146360645,2.030500215,1.231342134,1.079022887,1.212102327,1.113742877,1.224115142,1.124575632,1.462604751,1.037881913,1.240814388,1.542565331,1.471445266,0,0,0,1.207459961,1.111068999,0.624207821,0.696704293,1.388193425,0,0,0,0,0,0,0,0,0,0,0,0.881373587,0,0,0.721098319,0,0.721098319,2.71432976,1.32407658,1.431041945,0.103803721,1.531478917,0.006611885,0.04607901,0.199572355,#DIV/0!
Lake Konawa,2,NLA12_OK-101,2012,6,12,34.95361555,-96.71815923,30.68164751,533.1240464,3.079543007,1.69019608,0,0,0.041392686,0.041392686,1.515498363,1.428515294,0.283140899,0.177087506,1.934902268,1.790320353,1.422097168,1.284853543,1.100973324,1.045651523,1.11798994,1.064913946,0.850162912,0.633814992,0.287809647,0.872272806,0.919095954,0.228379933,0.780738453,0.679675515,1.074025375,0.97969735,0.520497529,0.421332895,1.232052345,0.269560189,5.80042E-05,0.590697315,0.456329532,0.308978946,0.036955426,0.162878794,0.132102767,0.235235839,2.086758225,1.397566243,1.802101627,5.498700351,0.027422708,0,0,0,2.201397124,1.531406701,1.406812415,0.112562852,1.471037562,0.019252305,0.069683662,0.527304211,1.212187604
Fort Cobb Reservoir,2,NLA12_OK-102,2012,9,4,35.19672054,-98.48298246,796.944962,1546.242046,3.326540669,2.11058971,0,0,0.041392686,0.046404108,1.598971354,1.438295198,0.140473399,0.222404087,1.942735851,1.745271607,1.394834879,1.251330697,1.104114789,0.992418286,1.018682913,1.006207855,0.696119299,0.515236063,0.610643805,1.471794614,1.49615376,0.016988537,0.174251955,0.136979762,1.441998829,1.336890023,0.841849029,0.353807953,1.432081931,0.759271536,1.52007E-05,0.997615874,0.827375344,0.62584308,0.002538009,0.020606624,0.016181715,0.032119109,2.73493639,0.928505542,2.604607271,6.365258213,0.016573127,0.002250248,0.023623175,0.025754584,1.810396561,1.324299537,1.573257371,0.185739241,1.453418405,0.066597655,0.037179851,0.316269962,1.618048097
